"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5798","Password recovery with invalid email","chromium","Mon Mar 10 10:54:10 GMT 2025","passed","Mon Mar 10 10:54:16 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","10635","login with invalid data","chromium","Mon Mar 10 10:53:54 GMT 2025","passed","Mon Mar 10 10:54:05 GMT 2025","","test/login_TC004.spec.ts","",""
"","2161","header elements presence","chromium","Mon Mar 10 10:54:12 GMT 2025","passed","Mon Mar 10 10:54:14 GMT 2025","","test/main.spec.ts","",""
"","8638","login with only password","chromium","Mon Mar 10 10:53:54 GMT 2025","passed","Mon Mar 10 10:54:03 GMT 2025","","test/login_TC004.spec.ts","",""
"","8627","login with only login","chromium","Mon Mar 10 10:53:54 GMT 2025","passed","Mon Mar 10 10:54:03 GMT 2025","","test/login_TC004.spec.ts","",""
"","5000","Registration with different passwords, TC003","chromium","Mon Mar 10 10:54:16 GMT 2025","passed","Mon Mar 10 10:54:21 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","8600","Login with empty fields, TC004","chromium","Mon Mar 10 10:53:54 GMT 2025","passed","Mon Mar 10 10:54:03 GMT 2025","","test/login_TC004.spec.ts","",""
"","4784","Registration with valid data, TC001","chromium","Mon Mar 10 10:54:14 GMT 2025","passed","Mon Mar 10 10:54:19 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","6054","Password recovery with a valid email, but without an activated account, TC005","chromium","Mon Mar 10 10:54:10 GMT 2025","passed","Mon Mar 10 10:54:16 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","2971","Registration without required fields, TC004","chromium","Mon Mar 10 10:54:16 GMT 2025","passed","Mon Mar 10 10:54:19 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","3034","Registration with empty fields, TC002","chromium","Mon Mar 10 10:54:16 GMT 2025","passed","Mon Mar 10 10:54:19 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","5752","Password recovery with empty field","chromium","Mon Mar 10 10:54:10 GMT 2025","passed","Mon Mar 10 10:54:16 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
