"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5675","Password recovery with invalid email","chromium","Mon Mar 03 14:58:08 GMT 2025","passed","Mon Mar 03 14:58:14 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","2699","Registration with empty fields, TC002","chromium","Mon Mar 03 14:58:13 GMT 2025","passed","Mon Mar 03 14:58:16 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","6408","Password recovery with a valid email, but without an activated account, TC005","chromium","Mon Mar 03 14:58:08 GMT 2025","passed","Mon Mar 03 14:58:14 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","2148","header elements presence","chromium","Mon Mar 03 14:58:11 GMT 2025","passed","Mon Mar 03 14:58:13 GMT 2025","","test/main.spec.ts","",""
"","4427","Registration with different passwords, TC003","chromium","Mon Mar 03 14:58:14 GMT 2025","failed","Mon Mar 03 14:58:18 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","9463","Registration with valid data, TC001","chromium","Mon Mar 03 14:58:13 GMT 2025","failed","Mon Mar 03 14:58:22 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","3236","login with only login","chromium","Mon Mar 03 14:58:05 GMT 2025","passed","Mon Mar 03 14:58:08 GMT 2025","","test/login_TC004.spec.ts","",""
"","2765","Registration without required fields, TC004","chromium","Mon Mar 03 14:58:14 GMT 2025","passed","Mon Mar 03 14:58:17 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","5943","login with invalid data","chromium","Mon Mar 03 14:58:05 GMT 2025","passed","Mon Mar 03 14:58:11 GMT 2025","","test/login_TC004.spec.ts","",""
"","2920","Login with empty fields, TC004","chromium","Mon Mar 03 14:58:05 GMT 2025","passed","Mon Mar 03 14:58:08 GMT 2025","","test/login_TC004.spec.ts","",""
"","5002","Password recovery with empty field","chromium","Mon Mar 03 14:58:08 GMT 2025","passed","Mon Mar 03 14:58:13 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","3244","login with only password","chromium","Mon Mar 03 14:58:05 GMT 2025","passed","Mon Mar 03 14:58:08 GMT 2025","","test/login_TC004.spec.ts","",""
