"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3128","login with only password","chromium","Mon Mar 03 14:37:49 GMT 2025","passed","Mon Mar 03 14:37:52 GMT 2025","","test/login_TC004.spec.ts","",""
"","5773","Password recovery with empty field","chromium","Mon Mar 03 14:37:53 GMT 2025","passed","Mon Mar 03 14:37:59 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","9765","Registration with valid data, TC001","chromium","Mon Mar 03 14:37:58 GMT 2025","failed","Mon Mar 03 14:38:08 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","6228","login with invalid data","chromium","Mon Mar 03 14:37:49 GMT 2025","passed","Mon Mar 03 14:37:56 GMT 2025","","test/login_TC004.spec.ts","",""
"","6108","Password recovery with a valid email, but without an activated account, TC005","chromium","Mon Mar 03 14:37:53 GMT 2025","passed","Mon Mar 03 14:37:59 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","3404","Registration with empty fields, TC002","chromium","Mon Mar 03 14:37:59 GMT 2025","passed","Mon Mar 03 14:38:02 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","5095","Registration with different passwords, TC003","chromium","Mon Mar 03 14:37:59 GMT 2025","passed","Mon Mar 03 14:38:04 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","3438","Login with empty fields, TC004","chromium","Mon Mar 03 14:37:49 GMT 2025","passed","Mon Mar 03 14:37:53 GMT 2025","","test/login_TC004.spec.ts","",""
"","2460","header elements presence","chromium","Mon Mar 03 14:37:56 GMT 2025","passed","Mon Mar 03 14:37:58 GMT 2025","","test/main.spec.ts","",""
"","6039","Password recovery with invalid email","chromium","Mon Mar 03 14:37:53 GMT 2025","passed","Mon Mar 03 14:37:59 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","3288","login with only login","chromium","Mon Mar 03 14:37:49 GMT 2025","passed","Mon Mar 03 14:37:53 GMT 2025","","test/login_TC004.spec.ts","",""
"","2995","Registration without required fields, TC004","chromium","Mon Mar 03 14:37:59 GMT 2025","passed","Mon Mar 03 14:38:02 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
