"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2827","login with only login","chromium","Mon Mar 03 15:19:05 GMT 2025","passed","Mon Mar 03 15:19:08 GMT 2025","","test/login_TC004.spec.ts","",""
"","7197","Password recovery with a valid email, but without an activated account, TC005","chromium","Mon Mar 03 15:19:08 GMT 2025","passed","Mon Mar 03 15:19:15 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","3101","login with only password","chromium","Mon Mar 03 15:19:05 GMT 2025","passed","Mon Mar 03 15:19:08 GMT 2025","","test/login_TC004.spec.ts","",""
"","6822","Password recovery with invalid email","chromium","Mon Mar 03 15:19:08 GMT 2025","passed","Mon Mar 03 15:19:15 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","3165","Registration with empty fields, TC002","chromium","Mon Mar 03 15:19:15 GMT 2025","passed","Mon Mar 03 15:19:18 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","4427","Registration with valid data, TC001","chromium","Mon Mar 03 15:19:14 GMT 2025","passed","Mon Mar 03 15:19:19 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","5368","Registration with different passwords, TC003","chromium","Mon Mar 03 15:19:15 GMT 2025","passed","Mon Mar 03 15:19:20 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","6754","Password recovery with empty field","chromium","Mon Mar 03 15:19:08 GMT 2025","passed","Mon Mar 03 15:19:15 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","2964","Registration without required fields, TC004","chromium","Mon Mar 03 15:19:15 GMT 2025","passed","Mon Mar 03 15:19:18 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","2580","Login with empty fields, TC004","chromium","Mon Mar 03 15:19:05 GMT 2025","passed","Mon Mar 03 15:19:07 GMT 2025","","test/login_TC004.spec.ts","",""
"","6497","login with invalid data","chromium","Mon Mar 03 15:19:05 GMT 2025","passed","Mon Mar 03 15:19:11 GMT 2025","","test/login_TC004.spec.ts","",""
"","2464","header elements presence","chromium","Mon Mar 03 15:19:12 GMT 2025","passed","Mon Mar 03 15:19:14 GMT 2025","","test/main.spec.ts","",""
