"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6186","Password recovery with a valid email, but without an activated account, TC005","chromium","Mon Mar 03 14:54:57 GMT 2025","passed","Mon Mar 03 14:55:04 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","2959","login with only login","chromium","Mon Mar 03 14:54:55 GMT 2025","passed","Mon Mar 03 14:54:58 GMT 2025","","test/login_TC004.spec.ts","",""
"","5285","login with invalid data","chromium","Mon Mar 03 14:54:55 GMT 2025","passed","Mon Mar 03 14:55:00 GMT 2025","","test/login_TC004.spec.ts","",""
"","4161","Registration without required fields, TC004","chromium","Mon Mar 03 14:55:04 GMT 2025","passed","Mon Mar 03 14:55:08 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","4255","Registration with empty fields, TC002","chromium","Mon Mar 03 14:55:04 GMT 2025","passed","Mon Mar 03 14:55:08 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","6120","Registration with different passwords, TC003","chromium","Mon Mar 03 14:55:04 GMT 2025","passed","Mon Mar 03 14:55:10 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","2360","Login with empty fields, TC004","chromium","Mon Mar 03 14:54:55 GMT 2025","passed","Mon Mar 03 14:54:57 GMT 2025","","test/login_TC004.spec.ts","",""
"","2399","header elements presence","chromium","Mon Mar 03 14:55:00 GMT 2025","passed","Mon Mar 03 14:55:03 GMT 2025","","test/main.spec.ts","",""
"","5493","Password recovery with empty field","chromium","Mon Mar 03 14:54:58 GMT 2025","passed","Mon Mar 03 14:55:04 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","10359","Registration with valid data, TC001","chromium","Mon Mar 03 14:55:03 GMT 2025","failed","Mon Mar 03 14:55:13 GMT 2025","","test/register_TC001_TC002_TC003.spec.ts","",""
"","5511","Password recovery with invalid email","chromium","Mon Mar 03 14:54:58 GMT 2025","passed","Mon Mar 03 14:55:04 GMT 2025","","test/lostPassword_TC005.spec.ts","",""
"","2924","login with only password","chromium","Mon Mar 03 14:54:55 GMT 2025","passed","Mon Mar 03 14:54:58 GMT 2025","","test/login_TC004.spec.ts","",""
